country,country_code,indicator,indicator_code,year,value
Argentina,ARG,Gini index,SI.POV.GINI,2011,42.7
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2011,79.402
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2011,72.739
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2011,76.1
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2011,0.0106474009749784
Argentina,ARG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,0.012
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,0.0718
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2011,0.9098999999999999
Argentina,ARG,Gini index,SI.POV.GINI,2012,41.4
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2012,78.672
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2012,72.851
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2012,75.802
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2012,0.010276613644946
Argentina,ARG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,0.013000000000000001
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,0.07217
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2012,0.91121
Argentina,ARG,Gini index,SI.POV.GINI,2013,41.1
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2013,78.623
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2013,72.963
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,75.829
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2013,0.009929589896811331
Argentina,ARG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,0.011000000000000001
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,0.071
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2013,0.9124899999999999
Argentina,ARG,Gini index,SI.POV.GINI,2014,41.8
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2014,79.15
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2014,73.303
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,76.268
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2014,0.010317435786983999
Argentina,ARG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,0.011000000000000001
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2014,0.07268
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2014,0.91377
Argentina,ARG,Gini index,SI.POV.GINI,2015,41.8
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2015,79.795
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2015,73.367
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2015,76.6
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2015,0.0104725888735726
Argentina,ARG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,0.011000000000000001
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,0.07579
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,0.91503
Argentina,ARG,Gini index,SI.POV.GINI,2016,42.3
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2016,79.131
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2016,73.044
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2016,76.105
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2016,0.00968911125580978
Argentina,ARG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,0.013000000000000001
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,0.08085
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,0.9162699999999999
Argentina,ARG,Gini index,SI.POV.GINI,2017,41.4
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2017,79.204
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2017,73.791
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2017,76.543
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2017,0.00881249595012674
Argentina,ARG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,0.011000000000000001
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,0.08346999999999999
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2017,0.9174899999999999
Argentina,ARG,Gini index,SI.POV.GINI,2018,41.7
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2018,79.505
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2018,73.951
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,76.77
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2018,0.00822969480473088
Argentina,ARG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,0.016
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2018,0.0922
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2018,0.9187000000000001
Argentina,ARG,Gini index,SI.POV.GINI,2019,43.3
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2019,79.439
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2019,74.163
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.847
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2019,0.00710900853077743
Argentina,ARG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,0.017
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,0.09843
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2019,0.91991
Argentina,ARG,Gini index,SI.POV.GINI,2020,42.7
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2020,78.783
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2020,72.981
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,75.878
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2020,0.00484665636741261
Argentina,ARG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,0.022000000000000002
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2020,0.11461
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2020,0.9211100000000001
Argentina,ARG,Gini index,SI.POV.GINI,2021,42.4
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2021,76.86
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2021,71.113
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2021,73.948
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2021,0.00265879395046274
Argentina,ARG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.013999999999999999
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2021,0.08736000000000001
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,0.9222899999999999
Argentina,ARG,Gini index,SI.POV.GINI,2022,40.7
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2022,78.318
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2022,73.249
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2022,75.806
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2022,0.0021080873107265797
Argentina,ARG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.013000000000000001
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2022,0.06805
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,0.9234699999999999
Argentina,ARG,Gini index,SI.POV.GINI,2023,42.4
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2023,79.875
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2023,74.805
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2023,77.395
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2023,0.00286976121920089
Argentina,ARG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,0.012
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2023,0.06139
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2023,0.92463
Argentina,ARG,Gini index,SI.POV.GINI,2024,42.4
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2024,79.875
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2024,74.805
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2024,77.395
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2024,0.00345829819817895
Argentina,ARG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2024,0.012
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2024,0.07876
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2024,0.9257899999999999
Australia,AUS,Gini index,SI.POV.GINI,2000,33.5
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2000,82.0
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2000,76.6
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,79.2341463414634
Australia,AUS,Population growth (annual %),SP.POP.GROW,2000,0.0114447285147721
Australia,AUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,0.01
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2000,0.06288
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,0.84235
Australia,AUS,Gini index,SI.POV.GINI,2001,33.5
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2001,82.4
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2001,77.0
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,79.6341463414634
Australia,AUS,Population growth (annual %),SP.POP.GROW,2001,0.0128396809127349
Australia,AUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,0.01
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2001,0.06747
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,0.841
Australia,AUS,Gini index,SI.POV.GINI,2002,33.5
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2002,82.6
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2002,77.4
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,79.9365853658537
Australia,AUS,Population growth (annual %),SP.POP.GROW,2002,0.011375387361946002
Australia,AUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,0.01
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2002,0.06375
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,0.84222
Australia,AUS,Gini index,SI.POV.GINI,2003,33.5
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2003,82.8
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2003,77.8
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2003,80.2390243902439
Australia,AUS,Population growth (annual %),SP.POP.GROW,2003,0.0115019273319182
Australia,AUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,0.01
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2003,0.05933
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2003,0.84343
Australia,AUS,Gini index,SI.POV.GINI,2004,33.1
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2004,83.0
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2004,78.1
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2004,80.490243902439
Australia,AUS,Population growth (annual %),SP.POP.GROW,2004,0.0106919812205752
Australia,AUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,0.006999999999999999
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2004,0.05399
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2004,0.84463
Australia,AUS,Gini index,SI.POV.GINI,2005,33.1
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2005,83.3
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2005,78.5
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,80.8414634146341
Australia,AUS,Population growth (annual %),SP.POP.GROW,2005,0.012172907305240599
Australia,AUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,0.006999999999999999
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2005,0.050359999999999995
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2005,0.8458199999999999
Australia,AUS,Gini index,SI.POV.GINI,2006,34.25
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2006,83.5
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2006,78.7
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,81.0414634146342
Australia,AUS,Population growth (annual %),SP.POP.GROW,2006,0.013494508309889299
Australia,AUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,0.006999999999999999
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2006,0.047850000000000004
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2006,0.847
Australia,AUS,Gini index,SI.POV.GINI,2007,35.4
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2007,83.7
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2007,79.0
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2007,81.2926829268293
Australia,AUS,Population growth (annual %),SP.POP.GROW,2007,0.0182499679529254
Australia,AUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,0.006999999999999999
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2007,0.04381
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2007,0.84822
Australia,AUS,Gini index,SI.POV.GINI,2008,35.4
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2008,83.7
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2008,79.2
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2008,81.3951219512195
Australia,AUS,Population growth (annual %),SP.POP.GROW,2008,0.020039114052427198
Australia,AUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,0.006999999999999999
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2008,0.04242
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,0.84943
Australia,AUS,Gini index,SI.POV.GINI,2009,35.4
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2009,83.9
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2009,79.3
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,81.5439024390244
Australia,AUS,Population growth (annual %),SP.POP.GROW,2009,0.0206083316277243
Australia,AUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,0.006999999999999999
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,0.055650000000000005
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,0.85063
Australia,AUS,Gini index,SI.POV.GINI,2010,34.7
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2010,84.0
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2010,79.5
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,81.6951219512195
Australia,AUS,Population growth (annual %),SP.POP.GROW,2010,0.015557062620412801
Australia,AUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,0.003
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,0.052140000000000006
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2010,0.85182
Australia,AUS,Gini index,SI.POV.GINI,2011,34.7
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2011,84.2
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2011,79.7
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2011,81.8951219512195
Australia,AUS,Population growth (annual %),SP.POP.GROW,2011,0.0138952731561803
Australia,AUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,0.003
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,0.05083
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2011,0.853
Australia,AUS,Gini index,SI.POV.GINI,2012,34.55
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2012,84.3
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2012,79.9
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2012,82.0463414634146
Australia,AUS,Population growth (annual %),SP.POP.GROW,2012,0.0174582000067359
Australia,AUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,0.004
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,0.05225
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2012,0.85402
Australia,AUS,Gini index,SI.POV.GINI,2013,34.4
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2013,84.3
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2013,80.1
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,82.1487804878049
Australia,AUS,Population growth (annual %),SP.POP.GROW,2013,0.01721151439989
Australia,AUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,0.005
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,0.05663
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2013,0.85502
Australia,AUS,Gini index,SI.POV.GINI,2014,34.4
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2014,84.4
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2014,80.3
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,82.3
Australia,AUS,Population growth (annual %),SP.POP.GROW,2014,0.0149156648912847
